MEASUREMENT,CELL_LINE,CONDITION,DILUTION,STIM_DAY,STIM_TIME,STIM_CONCENTRATION,Plate,Date,Concentration,Is_Dose_Response,CL_NUMBER,CL_NAME_ON_PLOT,PURPOSE,INFO,PLOTTING_COLOR,ORDER_NO,baseline_control_value,Concentration_REDUCED,control_mean_MEASUREMENT,Concentration_NORMALIZED,triplicate_mean_per_day
0.0071,EDLD_1,UNSTIM,10,1,24,5,3,2024-01-31,41.9483691189002,FALSE,cl375,CHARMS-EDLD_1,SAMPLE,,#A6529A,46,30.5258085137537,11.4225606051465,2740.8237231349,0.00416756484874614,0.00696989293669613
0.0103,EDLD_1,UNSTIM,10,1,24,5,3,2024-01-31,60.8546763274186,FALSE,cl375,CHARMS-EDLD_1,SAMPLE,,#A6529A,46,30.5258085137537,30.3288678136649,2740.8237231349,0.0110656032190846,0.00696989293669613
0.0052,EDLD_6,STIM,10,1,24,5,3,2024-01-31,30.7227492138424,FALSE,cl380,CHARMS-EDLD_6,SAMPLE,,#A6529A,51,30.5258085137537,0.196940700088732,2740.8237231349,7.18545663576914e-05,0.00617949270676152
0.0061,EDLD_6,STIM,10,1,24,5,3,2024-01-31,36.0401481162382,FALSE,cl380,CHARMS-EDLD_6,SAMPLE,,#A6529A,51,30.5258085137537,5.51433960248453,2740.8237231349,0.00201192785801538,0.00617949270676152
0.0128,EDLD_6,STIM,10,1,24,5,3,2024-01-31,75.6252288340736,FALSE,cl380,CHARMS-EDLD_6,SAMPLE,,#A6529A,51,30.5258085137537,45.0994203203199,2740.8237231349,0.0164546956959115,0.00617949270676152
0.018,EDLD_6,UNSTIM,10,1,24,5,3,2024-01-31,106.347978047916,FALSE,cl380,CHARMS-EDLD_6,SAMPLE,,#A6529A,51,30.5258085137537,75.8221695341623,2740.8237231349,0.0276640080477114,0.0096045603698115
0.0046,EDLD_6,UNSTIM,10,1,24,5,3,2024-01-31,27.1778166122452,FALSE,cl380,CHARMS-EDLD_6,SAMPLE,,#A6529A,51,30.5258085137537,-3.34799190150846,2740.8237231349,0,0.0096045603698115
0.0057,EDLD_6,UNSTIM,10,1,24,5,3,2024-01-31,33.6768597151734,FALSE,cl380,CHARMS-EDLD_6,SAMPLE,,#A6529A,51,30.5258085137537,3.15105120141973,2740.8237231349,0.00114967306172307,0.0096045603698115
0.006,EDLD_9,STIM,10,1,24,5,3,2024-01-31,35.449326015972,FALSE,cl383,CHARMS-EDLD_9,SAMPLE,,#A6529A,54,30.5258085137537,4.92351750221833,2740.8237231349,0.0017963641589423,0.000838303274173073
0.0029,EDLD_9,STIM,10,1,24,5,3,2024-01-31,17.1338409077198,FALSE,cl383,CHARMS-EDLD_9,SAMPLE,,#A6529A,54,30.5258085137537,-13.3919676060339,2740.8237231349,0,0.000838303274173073
0.0055,EDLD_9,STIM,10,1,24,5,3,2024-01-31,32.495215514641,FALSE,cl383,CHARMS-EDLD_9,SAMPLE,,#A6529A,54,30.5258085137537,1.96940700088733,2740.8237231349,0.000718545663576919,0.000838303274173073
0.0064,EDLD_9,UNSTIM,10,1,24,5,3,2024-01-31,37.8126144170368,FALSE,cl383,CHARMS-EDLD_9,SAMPLE,,#A6529A,54,30.5258085137537,7.28680590328313,2740.8237231349,0.00265861895523461,0.00263466743311538
0.0076,EDLD_9,UNSTIM,10,1,24,5,3,2024-01-31,44.9024796202312,FALSE,cl383,CHARMS-EDLD_9,SAMPLE,,#A6529A,54,30.5258085137537,14.3766711064775,2740.8237231349,0.00524538334411152,0.00263466743311538
0.0051,EDLD_9,UNSTIM,10,1,24,5,3,2024-01-31,30.1319271135762,FALSE,cl383,CHARMS-EDLD_9,SAMPLE,,#A6529A,54,30.5258085137537,-0.393881400177463,2740.8237231349,0,0.00263466743311538
0.0038,Amy_1,STIM,10,1,24,5,3,2024-01-31,22.4512398101156,FALSE,cl405,CHARMS-BASS1_66307 (38-139),SAMPLE,,#A6529A,28,30.5258085137537,-8.07456870363806,2740.8237231349,0,0
0.0047,Amy_1,STIM,10,1,24,5,3,2024-01-31,27.7686387125114,FALSE,cl405,CHARMS-BASS1_66307 (38-139),SAMPLE,,#A6529A,28,30.5258085137537,-2.75716980124226,2740.8237231349,0,0
0.0032,Amy_1,STIM,10,1,24,5,3,2024-01-31,18.9063072085184,FALSE,cl405,CHARMS-BASS1_66307 (38-139),SAMPLE,,#A6529A,28,30.5258085137537,-11.6195013052353,2740.8237231349,0,0
0.0056,Amy_1,UNSTIM,10,1,24,5,3,2024-01-31,33.0860376149072,FALSE,cl405,CHARMS-BASS1_66307 (38-139),SAMPLE,,#A6529A,28,30.5258085137537,2.56022910115353,2740.8237231349,0.000934109362649996,0.000407175876026921
0.0053,Amy_1,UNSTIM,10,1,24,5,3,2024-01-31,31.3135713141086,FALSE,cl405,CHARMS-BASS1_66307 (38-139),SAMPLE,,#A6529A,28,30.5258085137537,0.787762800354933,2740.8237231349,0.000287418265430768,0.000407175876026921
0.005,Amy_1,UNSTIM,10,1,24,5,3,2024-01-31,29.54110501331,FALSE,cl405,CHARMS-BASS1_66307 (38-139),SAMPLE,,#A6529A,28,30.5258085137537,-0.984703500443665,2740.8237231349,0,0.000407175876026921
0.497,cl069,STIM,10,1,24,,3,2024-01-31,2936.38583832301,FALSE,cl069,cl069,CONTROL,,salmon,2,30.5258085137537,2905.86002980926,2740.8237231349,1.06021412660775,1
0.433,cl069,STIM,10,1,24,,3,2024-01-31,2558.25969415265,FALSE,cl069,cl069,CONTROL,,salmon,2,30.5258085137537,2527.73388563889,2740.8237231349,0.922253359200977,1
0.4772,cl069,STIM,10,1,24,,3,2024-01-31,2819.40306247031,FALSE,cl069,cl069,CONTROL,,salmon,2,30.5258085137537,2788.87725395655,2740.8237231349,1.01753251419128,1
0.0239,cl069,UNSTIM,10,1,24,,3,2024-01-31,141.206481963622,FALSE,cl069,cl069,CONTROL,,salmon,2,30.5258085137537,110.680673449868,2740.8237231349,0.0403822662930229,0.0383703384350076
0.0201,cl069,UNSTIM,10,1,24,,3,2024-01-31,118.755242153506,FALSE,cl069,cl069,CONTROL,,salmon,2,30.5258085137537,88.2294336397525,2740.8237231349,0.032190845728246,0.0383703384350076
0.0249,cl069,UNSTIM,10,1,24,,3,2024-01-31,147.114702966284,FALSE,cl069,cl069,CONTROL,,salmon,2,30.5258085137537,116.58889445253,2740.8237231349,0.0425379032837537,0.0383703384350076
